interaction,flux,system
detr_bsqsim,159590.1539034507,BSQ
detr_bsqsim,512730.33881635877,BSQ
detr_bsqsim,7627.721136607224,BSQ
detr_bsqsim,2916547.0210285606,BSQ
detr_bsqsim,288591.6819799476,BSQ
detr_bsqsim,31140.369979852312,BSQ
detr_bsqsim,1253379.21297358,BSQ
detr_bsqsim,34345891.843126334,BSQ
detr_bsqsim,754614.497476865,BSQ
detr_bsqsim,1742914.2135316909,BSQ
detr_bsqsim,16284332.921585293,BSQ
detr_bsqsim,19223.143672652004,BSQ
detr_bsqsim,5828133.64127096,BSQ
total_bsqsim,28439422.619537465,BSQ
total_bsqsim,25116635.51487792,BSQ
total_bsqsim,193138760.0547139,BSQ
total_bsqsim,3835795.237780079,BSQ
total_bsqsim,24775268.67189115,BSQ
total_bsqsim,26633644.5340245,BSQ
total_bsqsim,5478215.752071451,BSQ
total_bsqsim,136973104.68737093,BSQ
total_bsqsim,16938265.957443587,BSQ
total_bsqsim,63842729.3426433,BSQ
total_bsqsim,79119032.01652771,BSQ
total_bsqsim,26764112.557922814,BSQ
total_bsqsim,52228037.10586451,BSQ
total_bsqsim,5920773.038019919,BSQ
total_bsqsim,37359365.54759563,BSQ
total_bsqsim,24542530.616691306,BSQ
total_bsqsim,121390258.16257572,BSQ
total_bsqsim,21250073.429594085,BSQ
total_bsqsim,27194283.96380476,BSQ
total_bsqsim,110424322.54458837,BSQ
total_bsqsim,9872019.6339792,BSQ
total_bsqsim,117754882.52929354,BSQ
total_bsqsim,30468702.204126142,BSQ
total_bsqsim,6562545.396013762,BSQ
total_bsqsim,13875462.47342728,BSQ
total_bsqsim,29930762.659318764,BSQ
total_bsqsim,13626031.024915185,BSQ
total_bsqsim,24393208.027676407,BSQ
total_bsqsim,8261011.065488884,BSQ
total_bsqsim,4367307.069594879,BSQ
total_bsqsim,7092594.276387156,BSQ
total_bsqsim,28568316.385066696,BSQ
total_bsqsim,39937626.82290469,BSQ
total_bsqsim,52302289.10740618,BSQ
total_bsqsim,31190121.206875954,BSQ
total_bsqsim,40351917.93291497,BSQ
total_bsqsim,35153231.55856048,BSQ
total_bsqsim,11510819.440425705,BSQ
total_bsqsim,245625832.24492592,BSQ
total_bsqsim,23164691.202915765,BSQ
total_bsqsim,35844011.93198241,BSQ
total_bsqsim,20660236.523544203,BSQ
total_bsqsim,40309380.894494385,BSQ
total_bsqsim,50513676.746833935,BSQ
total_bsqsim,58620422.905786216,BSQ
total_bsqsim,45464290.1523135,BSQ
total_bsqsim,11225307.65456202,BSQ
total_bsqsim,52497908.25083618,BSQ
total_bsqsim,25831319.498361755,BSQ
total_bsqsim,13929963.475522382,BSQ
total_bsqsim,18549854.557931945,BSQ
total_bsqsim,90981888.26908123,BSQ
total_bsqsim,4443527.725270986,BSQ
total_bsqsim,43471705.378509626,BSQ
total_bsqsim,18968782.392420404,BSQ
total_bsqsim,31046311.08694817,BSQ
total_bsqsim,70384685.56667112,BSQ
total_bsqsim,33805083.47608922,BSQ
total_bsqsim,15474267.812153881,BSQ
total_bsqsim,7297452.298703704,BSQ
total_bsqsim,3515052.7399171502,BSQ
total_bsqsim,4904086.667579339,BSQ
total_bsqsim,101741584.85644227,BSQ
total_bsqsim,195892549.64788094,BSQ
total_bsqsim,3734979.8282579053,BSQ
total_bsqsim,6081031.657716796,BSQ
total_bsqsim,6683498.708359585,BSQ
total_bsqsim,69447863.98903848,BSQ
total_bsqsim,43391363.5178406,BSQ
total_bsqsim,50930503.82015273,BSQ
total_bsqsim,12946863.685855972,BSQ
total_bsqsim,94854733.47351511,BSQ
total_bsqsim,667871886.6119852,BSQ
total_bsqsim,24350152.509015836,BSQ
total_bsqsim,75235656.56145455,BSQ
total_bsqsim,105453022.92273897,BSQ
total_bsqsim,57812955.05598955,BSQ
total_bsqsim,55458668.351161905,BSQ
total_bsqsim,27047033.96266834,BSQ
total_bsqsim,17978512.258583304,BSQ
total_bsqsim,16947612.03391481,BSQ
total_bsqsim,106949043.46282125,BSQ
total_bsqsim,21216689.319376882,BSQ
total_bsqsim,34352551.71586616,BSQ
total_bsqsim,52866243.2051549,BSQ
total_bsqsim,66224026.39306431,BSQ
total_bsqsim,3210375.52412729,BSQ
total_bsqsim,75317058.05664231,BSQ
total_bsqsim,60630564.924298204,BSQ
total_bsqsim,57614456.625232965,BSQ
total_bsqsim,35001680.74304551,BSQ
total_bsqsim,99207561.31589268,BSQ
total_bsqsim,6729889.655407796,BSQ
total_bsqsim,8782926.657790832,BSQ
total_bsqsim,27905826.526150208,BSQ
total_bsqsim,41837695.90100531,BSQ
total_bsqsim,38024299.96842963,BSQ
total_bsqsim,105654163.87995028,BSQ
total_bsqsim,46844916.90320917,BSQ
total_bsqsim,3456825.4457755606,BSQ
total_bsqsim,55460674.1280172,BSQ
total_bsqsim,71576040.73809217,BSQ
total_bsqsim,47876808.61661832,BSQ
total_bsqsim,45203019.18438991,BSQ
total_bsqsim,18510575.813987147,BSQ
total_bsqsim,21701963.955449693,BSQ
total_bsqsim,55176901.00211085,BSQ
total_bsqsim,22485888.381617684,BSQ
total_bsqsim,15714848.528967813,BSQ
total_bsqsim,15967125.102842141,BSQ
total_bsqsim,23052985.81269389,BSQ
total_bsqsim,69249034.88661237,BSQ
total_bsqsim,43577526.194660895,BSQ
total_bsqsim,48499387.34288226,BSQ
total_bsqsim,89867778.36531502,BSQ
total_bsqsim,95396288.827942,BSQ
total_bsqsim,21147534.166152727,BSQ
total_bsqsim,16696791.955785098,BSQ
total_bsqsim,29163019.473821633,BSQ
total_bsqsim,49113749.11478094,BSQ
total_bsqsim,9713237.038807862,BSQ
total_bsqsim,44608428.115490474,BSQ
total_bsqsim,3674760.3017439884,BSQ
total_bsqsim,19492307.629266866,BSQ
total_bsqsim,301264480.77189445,BSQ
total_bsqsim,18156952.858251173,BSQ
total_bsqsim,5424195.41978764,BSQ
total_bsqsim,63240002.64752266,BSQ
total_bsqsim,35987813.35432208,BSQ
total_bsqsim,18402583.147240322,BSQ
para_bsqsim,42367.53342033662,BSQ
para_bsqsim,20178.88501443408,BSQ
para_bsqsim,28422.733153169786,BSQ
para_bsqsim,20841.714111835197,BSQ
para_bsqsim,27783.173599172278,BSQ
para_bsqsim,2055.066437609387,BSQ
para_bsqsim,34682.96841975995,BSQ
para_bsqsim,6131.979239939578,BSQ
para_bsqsim,17987.2321158461,BSQ
para_bsqsim,46235.65077594106,BSQ
para_bsqsim,15313.68703350836,BSQ
para_bsqsim,18797.44244400556,BSQ
para_bsqsim,20749.53311778791,BSQ
para_bsqsim,11818.9511136397,BSQ
para_bsqsim,25324.192041860297,BSQ
para_bsqsim,24884.578516470116,BSQ
para_bsqsim,4405.944094289147,BSQ
para_bsqsim,2497.0476237537405,BSQ
para_bsqsim,30758.23125127214,BSQ
para_bsqsim,78606.67827966297,BSQ
para_bsqsim,966.9446273774521,BSQ
para_bsqsim,10393.200926174968,BSQ
para_bsqsim,33886.659051395836,BSQ
para_bsqsim,18284.06047529047,BSQ
para_bsqsim,9213.93920555161,BSQ
para_bsqsim,4346.249741108796,BSQ
para_bsqsim,5518.16007133725,BSQ
para_bsqsim,9566.512317364546,BSQ
para_bsqsim,34713.08926913694,BSQ
para_bsqsim,16695.783154774632,BSQ
para_bsqsim,12243.837709384574,BSQ
para_bsqsim,3163.5549160314285,BSQ
para_bsqsim,11138.897727627043,BSQ
para_bsqsim,5335.94865257849,BSQ
para_bsqsim,7113.782673567488,BSQ
para_bsqsim,24312.552558671527,BSQ
para_bsqsim,8815.720169637043,BSQ
para_bsqsim,32466.89623741231,BSQ
para_bsqsim,106654.1813810246,BSQ
para_bsqsim,23469.01199192146,BSQ
